"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"CCDC181",2.55862661736364,-0.0943137964290757,0.399755634200581,0.368384566666191,NA
"CCDC183",1.70715255132354,-0.000753928590926651,0.389817954911351,0.960997603712776,NA
"CCDC183-AS1",44.9307606674812,-0.251116836946059,0.305876819140053,0.243380641050098,0.406110425192002
"CCDC186",960.279207974676,-0.0378930527712577,0.0964331196118954,0.684665176274238,0.816651049026328
"CCDC189",65.8547112011212,0.784556483326137,0.2867645600727,0.00101400574750812,0.00392632984420165
"CCDC191",65.6935219203449,0.323987774261307,0.279464785155164,0.127642934515939,0.248080979246585
"CCDC22",673.204988977363,0.196418955730188,0.0939466621229665,0.031427904413275,0.0782966907736726
"CCDC24",76.3341423499079,-0.0946325385755604,0.213802471731144,0.599645472116175,0.753447035831287
"CCDC25",1867.51587660474,0.00184972242628559,0.0877800888039103,0.982811375660841,0.991659505436345
"CCDC26",25.5733416482448,0.207467348420658,0.32353190273651,0.329750711332429,0.506300724861359
"CCDC28A",369.142571752675,0.0965038775848825,0.125109909488992,0.418081782438866,0.59774702711341
"CCDC28B",14.792655640728,0.0336948870412637,0.330874626976766,0.857481272827378,0.927277802937545
"CCDC3",25.7028192650743,-2.54978890635791,0.545568560790231,2.42688559731886e-07,1.89294894139795e-06
"CCDC30",15.505090348519,0.0342792119827722,0.360436131837818,0.826862302400722,0.910272118615026
"CCDC32",271.927171538082,0.572663873160209,0.139021384768062,1.27573325654377e-05,7.34732563123e-05
"CCDC33",3.62315550298504,0.0836521948285258,0.389010506699506,0.498382002539883,0.671437760023249
"CCDC34",368.523391809022,0.20673305010549,0.125380572582434,0.0812785440404917,0.172723129176823
"CCDC38",2.98176835347889,0.0968552282937512,0.398149395405179,0.376289602410728,0.556289051731625
"CCDC40",16.4963213347413,0.0168151339853578,0.354510201780099,0.918709894456589,0.959877381680771
"CCDC43",1138.54138848471,-0.11409278169443,0.0732724140084149,0.112945443685792,0.225202828921543
"CCDC47",3878.07515386132,0.279925449553991,0.0512833783745445,3.67623539035831e-08,3.25531675939488e-07
"CCDC50",4339.59314064047,0.192031087619738,0.0460091084215844,2.63049253674385e-05,0.000143179021132399
"CCDC51",780.871594645242,-0.353795879101464,0.0899453195405443,5.17520358016384e-05,0.000265997797052154
"CCDC57",716.986273298726,0.322880594262073,0.123688414753163,0.00591580070140908,0.0186448755027877
"CCDC58",628.90438805178,0.301373910505258,0.106989013996819,0.00336800337800802,0.0113799677830746
"CCDC59",1411.87867714994,-0.00728482335229994,0.0718898248405023,0.917322323359232,0.95917964697484
"CCDC6",2575.86732427391,-0.00597287366035294,0.0581162345258976,0.916755089966663,0.959049001667573
"CCDC61",276.195385915358,-0.149711976325795,0.141540284006182,0.256505157940561,0.42144297923801
"CCDC62",5.12400128387304,-0.0866478187710207,0.378561765222065,0.551171004244358,0.715825232346435
"CCDC65",2.07940788798378,0.0281089604237058,0.385583504749647,0.786459087594253,NA
"CCDC66",350.773398036435,-0.235569350347418,0.15453107990892,0.0967155116209532,0.198947465918259
"CCDC68",432.298962636246,0.802591842287992,0.132425115688092,2.52039676257869e-10,2.89929195228465e-09
"CCDC69",91.8973808560882,-0.582675876620029,0.332930973280985,0.0184148111120588,0.0499517948961509
"CCDC7",21.1705621285317,0.22237122236075,0.368184218442572,0.282689940274407,0.453679562766226
"CCDC71",1118.69505844805,-0.0977950327540994,0.0703962024739506,0.158020490748443,0.292361503094416
"CCDC71L",187.315607919441,-0.663153118348851,0.224257388212893,0.000700982799956784,0.00282067933909774
"CCDC74A",19.8759334233154,0.178110484877055,0.334568956467804,0.3894617965051,0.569789473220374
"CCDC74B",4.97658091011105,0.227546781836803,0.454420746507769,0.138780540636274,0.264407033324266
"CCDC77",193.00353389286,-0.276882181249645,0.166466318291761,0.0662005954420335,0.146346594766529
"CCDC78",12.7381508164275,0.0451803368117495,0.339450239924556,0.803445878770438,0.89619802583327
"CCDC8",72.9807519921323,0.00737950337818688,0.221376157279476,0.969329467968825,0.985347687128931
"CCDC80",79.3873973397811,-1.45791050499727,0.358473595545394,2.940202794131e-06,1.90383344045504e-05
"CCDC81",11.0827937269291,-0.070235498599921,0.354599485839939,0.677664730211469,0.811840474791322
"CCDC82",476.394691957679,0.564563688352215,0.135779024389661,1.09665646681007e-05,6.40097568295904e-05
"CCDC84",69.8779066498947,0.116648373833069,0.230792981380816,0.537587435680975,0.705037366504716
"CCDC85B",1965.18572648246,-0.31999546627907,0.0988843423772175,0.000809714944108792,0.00321127689425131
"CCDC85C",3275.40802371572,-0.637417583199532,0.0657630225845185,9.4764243166501e-23,3.10751479434649e-21
"CCDC86",2474.75214855471,-0.398851635490368,0.054377216034073,1.23038963616669e-13,1.99472607650313e-12
"CCDC87",3.19083802718243,0.0652850713169622,0.385712029450967,0.589559279733993,0.745696960288291
"CCDC88A",1772.47073612989,-0.0381239608838449,0.087777984000522,0.655537256312845,0.796039275954485
"CCDC88B",57.8894834230325,1.13360791216694,0.307292822688159,2.30587110825958e-05,0.000127024281089168
"CCDC88C",400.018449901628,-0.741082739102788,0.138734232385179,2.01172669958922e-08,1.85427327618353e-07
"CCDC9",1530.99178542883,-0.172246776929199,0.0757738159389836,0.0204569469771851,0.0546368990320601
"CCDC90B",1250.10569376655,0.423328893975401,0.11064868149312,6.68896376483679e-05,0.000336328853416301
"CCDC91",814.898260261157,-0.182759214041944,0.0900835884835592,0.0369566953632209,0.0901670683012044
"CCDC92",286.054477115265,-0.231122826060831,0.135693508490556,0.0689280221747871,0.15121972943797
"CCDC93",1392.81252243793,-0.0768370414819286,0.0752205431848372,0.297322186914765,0.470840031027968
"CCDC96",70.0737068150817,-0.347674734212078,0.246914631039838,0.0824870463677134,0.174841494787479
"CCDC97",1560.67653311691,-0.344351065108378,0.0710766211069882,8.10894635590306e-07,5.77683336492199e-06
"CCDC9B",62.7343917715489,-1.38777435736296,0.417411780403247,5.83226159017725e-05,0.000297297071590879
"CCHCR1",1108.67664959825,0.247150115070629,0.0816590203913979,0.00196160152905202,0.00705973064822933
"CCK",5.67691489285775,-0.0315749903905417,0.367403117483759,0.828403265342481,0.910956126149954
"CCL20",112.892841351947,0.696841294594044,0.212089726383826,0.000223068770001892,0.00100875233399969
"CCL22",29.1125789475424,3.664116192116,0.524298936860601,2.54287860612275e-13,3.97399235859561e-12
"CCL28",15.7762081137137,0.308060568607699,0.408752351179223,0.169852217105177,0.308429436839056
"CCL5",94.387170190613,3.13706526897249,0.266167631938072,3.11424714860353e-33,1.77124082907624e-31
"CCM2",1492.7940215744,-0.279675215549109,0.0637665152006647,8.61394196948176e-06,5.12786723900481e-05
"CCM2L",4.06002271324872,-0.069221458455311,0.385613867720891,0.567078239191553,0.727704262113913
"CCNA1",5757.53467972478,-0.0667845667078816,0.0502768882759959,0.18516197105547,0.329808472317409
"CCNA2",2240.8546189565,-0.0604428973401447,0.0619149871615078,0.322236099663681,0.498735690655414
"CCNB1",4407.26489477292,0.241964637879689,0.0627657096182317,9.31918856235259e-05,0.000455636877088868
"CCNB1IP1",2851.82843653085,-0.206159978602903,0.0707076962837584,0.00300904964166778,0.010307658794236
"CCNB2",2224.85849208475,0.0205344640032332,0.0607636091469339,0.733048238538581,0.852062971986649
"CCNB3",5.37014250415138,0.110807481888631,0.403254166323146,0.272512683384023,0.441801637258191
"CCNC",2829.15466908441,0.281421270310153,0.064619516616864,9.87666726661238e-06,5.8078151550483e-05
"CCND1",6514.7305639189,0.498120831839296,0.077279756510647,4.94796770000562e-11,6.17055324888552e-10
"CCND2",504.233530032791,-1.5265617715106,0.118684125101177,8.51248685667589e-39,6.10190535135358e-37
"CCND2-AS1",7.75863380164763,-0.132816215457483,0.405418820829159,0.287616678288009,0.458911563489891
"CCND3",3220.5026357895,1.20374588423679,0.0679672842911152,3.87066536993011e-71,7.06783496549237e-69
"CCNDBP1",540.574702243945,0.238332030332894,0.0950205780122266,0.00968019955372507,0.0286752769225527
"CCNE1",372.556370973767,-0.490465620295202,0.137629741055263,0.000146213167994697,0.000687800527131992
"CCNE2",692.284457536349,0.142046792604765,0.0925100128213734,0.114480670682786,0.22776650927105
"CCNF",1424.83563656248,-0.0579876453622267,0.0674783632335451,0.380454006319657,0.561345211161613
"CCNG1",1809.0460265659,0.715846568576054,0.0871185400126556,5.24426621967854e-17,1.12450291857557e-15
"CCNG2",551.594326912298,-0.355363798617317,0.104742806126046,0.000423529298978899,0.00179456833155519
"CCNH",1401.28953483553,0.0443664743752363,0.0741387150372096,0.543541192268369,0.709680043826539
"CCNI",8009.91573758635,-0.309749313010769,0.0455711058720441,7.63663254910281e-12,1.04145176752584e-10
"CCNI2",10.7558789641995,-0.075605466128416,0.356484048747639,0.656244085268201,0.796575897218354
"CCNJ",678.071330938172,-0.106156064790895,0.0880270467891568,0.215757799456629,0.371676653738188
"CCNJL",377.2125908825,0.0140137158912883,0.128470920083663,0.910358206903725,0.955907130008488
"CCNK",2046.28236377946,-0.216269668062021,0.0591039542211872,0.00020799716636476,0.000946021721271497
"CCNL1",2240.93867810955,0.024259839978892,0.0815713060668065,0.761957461677198,0.870959151799839
"CCNL2",1342.70834700719,0.266989254714955,0.276897974008927,0.203899309368793,0.355481539660347
"CCNO",130.850321253764,-0.281094844443438,0.185759127543231,0.0871988304670311,0.182663701498803
"CCNQ",676.187605120411,-0.00377690488789047,0.0946436078129927,0.966478177216686,0.98377519893075
"CCNT1",2490.45214341581,0.067359772015291,0.0637632088707603,0.28458446824212,0.45571699357947
"CCNT2",1052.42847188206,0.00499872789398126,0.0971508048007566,0.95855695919842,0.979829411506039
"CCNT2-AS1",14.9174119302854,0.122097020564057,0.343244686875976,0.528317889172427,0.697271606340517
"CCNY",2653.40227557794,0.00104451140596164,0.0789618545280567,0.989861223174446,0.994955323034675
"CCNYL1",731.778390261527,-0.114417024810945,0.111915937151563,0.28566211039684,0.45701195509121
"CCNYL2",2.96528750882517,0.0238094519382648,0.385078271854393,0.812765380358685,0.902049971406405
"CCP110",974.077552539144,0.383835373253328,0.082083366293447,1.70853402035317e-06,1.15054113552277e-05
"CCPG1",1874.59905942313,0.660046567619539,0.0766646256801506,2.08650168265131e-18,5.02702009568781e-17
"CCR4",4.61245695229927,0.12389674870743,0.397638254432543,0.3642083299319,0.543296037731983
"CCS",231.885395922383,0.283646975434626,0.152284300879716,0.0431806976962643,0.10268068032037
"CCSAP",695.486729391352,0.069258458345321,0.0854495553769518,0.406952405021299,0.587646996579079
"CCSER1",12.4175655205514,5.5156914026673,1.16758003397664,5.57236965330638e-07,4.07864541670488e-06
"CCSER2",1498.679187731,-0.201688444806694,0.0735739527302777,0.00519712970698514,0.0166675187700261
"CCT2",5629.02347866459,-0.0079687557873624,0.0630294402819367,0.892453599679756,0.947427924365846
"CCT3",11829.7994115772,0.251786764721713,0.0410559313211553,6.84039092421074e-10,7.43485346881477e-09
"CCT4",7024.31790815126,-0.110109294313886,0.0530635150760947,0.0364291258508505,0.0889925427594287
"CCT5",8715.31693610353,-0.23919196122014,0.0397788554187877,1.42531979460234e-09,1.49486230211407e-08
"CCT6A",13577.7773061629,-0.0461831378023809,0.058565955185894,0.420232416026395,0.599729952860617
"CCT6B",46.528714919841,0.120638312629289,0.275419790705564,0.55268484946715,0.716926468730768
"CCT6P1",48.5502514621201,-0.668407535863345,0.346052289174537,0.0101127561085953,0.0297735879524445
"CCT6P3",60.6458756468726,-0.6762730278706,0.30279360111609,0.00523713827641705,0.0167679286971219
"CCT7",9730.78394996211,0.0350411005799945,0.0436333014250844,0.419819405427548,0.599449970187335
"CCT8",7834.1949816873,0.082956767053972,0.0545164316946948,0.12463009048148,0.243518605494732
"CCZ1",2783.80018455033,0.174704566725446,0.0592678299422885,0.00290480702306499,0.0100039085624595
"CCZ1B",2279.88691902535,0.374285260027681,0.112475348049948,0.000505800295646845,0.00209957351724954
"CD101",15.1195779935737,0.0866274242586156,0.352262920641153,0.618751599878541,0.767774249148287
"CD109",8156.95829952727,0.763855044798084,0.0503268608686715,1.15614930996272e-52,1.40249804754709e-50
"CD14",24.5942060477514,2.59688094207333,0.529181913865068,7.38003500191221e-08,6.24190478684403e-07
"CD151",6406.65676019431,-0.292291130700094,0.0664899812607943,7.90831292651843e-06,4.74631538018519e-05
"CD163L1",3.59603187228079,0.137812222932179,0.423213879150078,0.0840781452792631,0.177433526296761
"CD164",5882.01352744806,0.371734374112902,0.0477164986719177,4.00173300536458e-15,7.3303128240823e-14
"CD164L2",3.83401260139862,0.0215685069005336,0.376327145010581,0.866576636689256,0.932039586070327
"CD180",6.38646964901618,-0.0968688980339675,0.384151616632402,0.489746535962445,0.664916111711712
"CD1D",34.2607920343628,0.363075008956764,0.329753764528788,0.114768395426932,0.228155782199289
"CD22",15.0784020548597,0.411958795724413,0.545329418752491,0.0769120455620434,0.165245634674853
"CD226",9.235316403367,0.00550946187712386,0.361435188588122,0.97219411630857,0.986814004423918
"CD24",5627.40720067861,-0.520894882028594,0.0572164185811483,3.51282153929461e-20,9.64191696869362e-19
"CD27-AS1",11.7300102644511,-1.54406163734781,0.963370681623299,0.00433105467393853,0.0142158572239946
"CD274",109.827891715532,0.517363809473558,0.211719945433921,0.00495847157499116,0.015993790704978
"CD276",2098.26280538503,0.336667920896184,0.0800008612805489,1.70364907052126e-05,9.59519494361435e-05
"CD2AP",3263.62600639286,-0.0255752126252327,0.0630189954502409,0.680586460625656,0.814139735205734
"CD2BP2",3156.02596854712,0.0811442928315854,0.053450899163378,0.125818067130677,0.245480374594068
"CD302",48.8066305571701,0.131789121600426,0.254002170192883,0.506843247671603,0.679197359394307
"CD320",870.991771498984,-0.16696706020266,0.0872932600582077,0.0497689422501915,0.115497236282819
"CD34",10.9598029545848,-0.248360811835835,0.461402777129614,0.125221457989552,0.244508850939302
"CD36",3.26783334626288,0.0940923763688066,0.396861571315111,0.392783570773452,0.573528199736448
"CD3EAP",1484.38578885023,-0.688999583721038,0.0658968758307959,3.66836010855085e-26,1.4528548585167e-24
"CD40",143.822629929687,-1.10579583014391,0.208033490769515,1.21674611541425e-08,1.15212308210103e-07
"CD44",5305.41425218598,-0.521638046037401,0.0658547767174264,9.43544583199511e-16,1.8206527124318e-14
"CD44-AS1",2.38079907185988,-0.076307994811413,0.39767401621141,0.418085261754322,NA
"CD46",3518.82788441266,0.179133708720532,0.0529502531878477,0.000638278645623794,0.0025881766399336
"CD47",427.919232725951,0.462255315334132,0.137516475879222,0.00034050302524023,0.00147648959486492
"CD55",6404.2783825351,-0.14420891761474,0.0507715998662451,0.00417678720106019,0.0137720447779493
"CD58",230.294114881259,0.107466644602067,0.137506449671243,0.40527205596269,0.585610525179907
"CD59",7296.42938243667,-0.567611916648939,0.0463001552257398,5.49063114216074e-35,3.37751696535682e-33
"CD63",7397.63924610693,0.0490597985947637,0.0472766330344959,0.296458611759683,0.469735799981295
"CD68",541.897754562203,-0.231485850967734,0.128154193819111,0.0555228095440666,0.126547651709489
"CD7",6.97521409618795,0.475175790445695,0.75976164025581,0.0285560593495775,0.0722312571503529
"CD70",2.22299188729987,0.170096556015168,0.44026755278489,0.0971682333160094,NA
"CD72",10.9819076330052,-0.013494473420021,0.349866215453223,0.933540160829566,0.966643233560959
"CD74",16.9238615123243,0.599089424634231,0.577320307732379,0.0401588678745592,0.0967549834749969
"CD81",5404.22188905413,-0.245528529557816,0.0525774349696017,2.4111853822058e-06,1.58555090315102e-05
"CD81-AS1",1.64837978368595,-0.000772508523472906,0.388072742681125,0.992164069167532,NA
"CD82",1327.49169620079,0.470469322838471,0.0768664332989651,4.19667382376368e-10,4.69070237247607e-09
"CD83",52.3004776285811,0.0687360300125367,0.243842013947585,0.723039840260646,0.845413603137585
"CD84",2.05409136918104,0.0514171552048076,0.392408426737697,0.57518182559252,NA
"CD8A",2.32624419908608,-0.00900685346335302,0.382901365568044,0.932340625198581,NA
"CD9",2249.81696089704,-0.431972169882457,0.0679783269450753,1.05960763817796e-10,1.26591003439898e-09
"CD96",4.2889901224623,-0.0594753653724784,0.38060046818336,0.645080688903459,0.787142812263617
"CD99",2629.51176489196,-0.203871383399952,0.0592764788957064,0.000499326103960454,0.00207667464047039
"CD99L2",441.658538798429,0.645623073821647,0.127575293484988,1.2135653254759e-07,9.96295205917198e-07
"CD99P1",38.7703185341908,0.276118138122825,0.299117365570091,0.201474164338575,0.352171381596377
"CDA",48.3639819898046,-0.462650360567198,0.318763843896495,0.0483500736800706,0.112907758619712
"CDADC1",177.59617681168,-0.408562751341389,0.172894573803904,0.00887002415425244,0.0265748374790703
"CDAN1",541.514179579998,0.0110271083777864,0.103282954446574,0.91241628038908,0.9569415490386
"CDC123",1757.85816965903,0.21041183308396,0.0706976706431995,0.00246400754296815,0.00863672233741533
"CDC14A",83.0417141882054,0.416900879740529,0.256708329436096,0.0441322685547232,0.104585035876883
"CDC14B",282.932609502189,-0.381414684895725,0.150885055035867,0.00621032326179493,0.0194283999318948
"CDC16",1559.78312151509,-0.262316099204989,0.0643253889531525,3.50541324834776e-05,0.00018573122669239
"CDC20",6695.39665495295,-0.272945156632444,0.0497426033350549,3.13597841385641e-08,2.80556047164349e-07
"CDC20P1",65.4319296668957,0.0480257786826732,0.221769188698215,0.795713305286295,0.891126552765543
"CDC23",2279.0264143308,0.307774229193281,0.0638607518833591,1.00786842559173e-06,7.08407357323328e-06
"CDC25A",2035.7764624683,-0.50110737190144,0.0664620878740105,2.00660361595736e-14,3.4498070293372e-13
"CDC25B",5261.75457948703,-0.683488725733325,0.0533801348405348,3.57182497863373e-38,2.4883714017815e-36
"CDC25C",558.858541271846,0.0838549315541269,0.103682140550735,0.402665270980622,0.583057967921607
"CDC26",649.612673057227,-0.175126749515065,0.0925592886294712,0.0520470389543125,0.119758586648157
"CDC27",2543.99592261843,0.243639555961771,0.0690207286218112,0.000329025185664328,0.00143155251961854
"CDC34",2240.8816822754,-0.212707701774602,0.0597464217965819,0.000310967635043632,0.00136186709545617
"CDC37",4490.37291135464,-0.0919121027361975,0.0699227347783115,0.182739562648183,0.326533085420068
"CDC37L1",664.05118727907,0.201416983225716,0.105172907390272,0.0467633733256562,0.109785388696733
"CDC37L1-DT",5.40219518216527,-0.0908508850536936,0.389121796074073,0.458675277924066,0.636628001853324
"CDC40",973.159261750823,0.286232698311476,0.0818174635492377,0.000340545043468874,0.00147648959486492
"CDC42",7909.32846562889,0.196696792329662,0.0505563438969422,9.06318612531108e-05,0.000443996299677411
"CDC42BPA",2606.07691195581,0.0527021961074086,0.0729830324287028,0.462746827295455,0.639753235721319
"CDC42BPB",4095.75325959086,-0.241245452600269,0.06931769097307,0.000399529078334369,0.00170369491687962
"CDC42BPG",1445.33121455936,1.50820949961495,0.0749495015833433,4.19308334506511e-91,1.25409339287663e-88
"CDC42EP1",10481.766394355,-0.373583127769088,0.0520497851716421,6.95118002112144e-13,1.0412963715578e-11
"CDC42EP2",443.286619278224,-0.431441178287312,0.119122426335505,0.000145474806263448,0.000685189102430636
"CDC42EP3",1520.63519365445,-0.0702496430461526,0.0651140477150694,0.273873139375848,0.443675508848789
"CDC42EP4",834.918974986205,0.140304632521575,0.081914350450845,0.0800417692109398,0.17072231286145
"CDC42EP5",56.7265883488237,-2.18742268685483,0.347171363064166,2.45535889885465e-11,3.15972632184211e-10
"CDC42SE1",4445.54857032157,0.683545922885788,0.0496701387429193,1.12414646053572e-43,1.00002916158529e-41
"CDC42SE2",1624.86997278135,0.377381277587707,0.0716170952958813,8.22281493372635e-08,6.91090943097631e-07
"CDC45",1379.61662896128,-0.222580513931084,0.066776616616174,0.000707515562056802,0.00284432733603693
"CDC5L",2580.23025140551,0.223212365185525,0.0568600442680353,7.23663387838676e-05,0.000361769129361312
"CDC6",3614.55300714639,-0.014088353023095,0.052189035921305,0.785036044129777,0.884919114791036
"CDC7",1071.9535532554,0.769359168484138,0.0849782575662329,3.04781643458681e-20,8.41886491891361e-19
"CDC73",2694.66363957074,0.255964081407788,0.077228611213214,0.000712510906017356,0.00286241933457227
"CDCA2",1071.10425824523,-0.0977816647962666,0.079603442232907,0.209662482869962,0.363084265782692
"CDCA3",948.566307390474,-0.262670545859662,0.0852847593629332,0.00156295775440376,0.00576496452597109
"CDCA4",3111.08298905474,-0.188030597401682,0.0552124196989538,0.000567675638725744,0.00233021043657726
"CDCA5",2745.7507305546,0.135436838317088,0.0593485197414684,0.0210157517335667,0.0558471694406704
"CDCA7",1067.89772509874,-0.400717008291943,0.0788977654510686,2.09626543437426e-07,1.64542608552445e-06
"CDCA7L",2297.52176690997,-0.306869958244992,0.0677142153210103,4.12748067395558e-06,2.61885176485396e-05
"CDCA8",1359.9295133534,-0.0278445487912093,0.0673410163281366,0.672288665078517,0.808751142379822
"CDCP1",10225.4110724088,0.0373443338841234,0.0432930865233631,0.386480307187902,0.567245442828372
"CDH1",12055.8899304237,0.139444452146871,0.0695694903360837,0.0418334640675289,0.0999566255068076
"CDH11",3.50386535698216,-0.34524022674753,0.644812299798961,0.00338109085309356,0.0114219635888245
"CDH13",945.579003852517,-1.62445974647825,0.0891170137728301,2.86040363297882e-75,5.76970021177717e-73
"CDH16",9.46461363378115,-1.52442050467766,1.03409979086811,0.00578983366464564,0.0183110746728547
"CDH18",1.81613196579984,0.0295264323898704,0.391720313833863,0.717253723417944,NA
"CDH2",50.4081754112838,-0.243292337313958,0.269183174662317,0.238390549213772,0.399961407145622
"CDH24",280.646915904174,-0.431870190808586,0.137994264086966,0.000845586714771595,0.00333372562298701
"CDH3",8990.68108174496,-0.129790217445703,0.0456956092516316,0.00423072586384724,0.0139340044731646
"CDH4",1178.73438864958,-1.14358298388852,0.087060379962156,2.29687732437274e-40,1.73234482373452e-38
"CDH7",2.83476441603673,0.194085216990981,0.467778659580813,0.0102089508605232,0.0300211341884211
"CDH8",4.72103308924279,-0.0954172961890743,0.392158463851479,0.423531648944889,0.602707425286873
"CDHR1",4.37111577799252,-0.412997134680117,0.743509207358653,0.0127028123473581,0.036165384176862
"CDHR3",4.74792973021421,-0.102429558827086,0.395480059938783,0.401909562371479,0.582274191136718
"CDHR4",4.51902817410745,0.0710491139269723,0.380568798562147,0.601029585976388,0.754199958617795
"CDIP1",206.286475603893,0.0820880578309948,0.142224437307566,0.536938473994465,0.704399282188761
"CDIPT",1508.92395582331,0.22163055511926,0.0640035577593208,0.000452551233583669,0.00190219382390606
"CDK1",1547.79798716243,0.0789573526587876,0.070073926009027,0.252542883736253,0.416788260315172
"CDK10",778.238250691366,0.367581519026717,0.108516507889257,0.000419479684911108,0.00177958280610247
"CDK11A",457.13259389907,0.269177287306363,0.149791750843024,0.0518939813894612,0.119501512699188
"CDK11B",1911.96166037805,0.270962257934666,0.0598759949740526,4.62777054932203e-06,2.90021444071854e-05
"CDK12",3923.07357664326,-0.252613963392195,0.0525400212770054,1.18842456016752e-06,8.22649674590025e-06
"CDK13",2470.64422504292,-0.00868220228235085,0.0621944449907474,0.887098311673847,0.944550089532264
"CDK14",379.915862312863,-0.083511208611993,0.113712915663277,0.442719116204143,0.621633534361742
"CDK16",5640.22801638792,0.130754744970444,0.0571359521539286,0.0207156657835286,0.0552088883617869
"CDK17",1161.59473930576,0.0478601277122325,0.0871981390747429,0.574556353893475,0.733232477818739
"CDK18",8.54947813536115,-0.228990007065986,0.441800791305506,0.172413319180627,0.312328096055381
"CDK19",499.128890032112,-0.244475214948916,0.127768049456051,0.0424941450644834,0.101376537423367
"CDK2",1070.74328688554,0.15427320171917,0.0736990427599519,0.0330417633877565,0.081581137841776
"CDK20",149.812641809516,-0.0921555401187146,0.177059569457422,0.55986996659072,0.721901519018083
"CDK2AP1",1723.67391197124,-0.366218273454861,0.0625439781857515,2.84174136609582e-09,2.87942099752712e-08
"CDK2AP2",3122.89353471957,0.425161144008,0.0542398694669527,2.43669265518304e-15,4.52562178688011e-14
"CDK3",10.1507416658363,-0.0699243451927804,0.374706053599349,0.629440015299434,0.775962996886992
"CDK4",4463.05368844909,0.0225958179087267,0.0471547950292364,0.628312923830018,0.774981818094377
"CDK5",71.4822826886608,-0.360471716376603,0.27567270522178,0.0912087585862206,0.189439455842333
"CDK5R1",343.76831261556,-0.228984032447731,0.118781223823287,0.0428990101674184,0.102150875686233
"CDK5R2",1.62195712663129,-0.0992601002959757,0.408634542012607,0.196805851507842,NA
"CDK5RAP1",1000.3213633374,-0.643859859599852,0.11468496724834,5.50359039437279e-09,5.45859248548798e-08
"CDK5RAP2",1833.742980773,-0.160267327084386,0.0633362627453988,0.0103072325199954,0.0302383836503232
"CDK5RAP3",1523.25705795327,0.03145334713301,0.0689014545964846,0.643740888391902,0.786154880404571
"CDK6",2091.85241251632,-0.442778594973095,0.0938268017040888,1.15739616099779e-06,8.02452086523927e-06
"CDK7",2067.88063035334,0.559839907723352,0.0708383885940856,1.0181515717359e-15,1.94514045318312e-14
"CDK8",1017.68563076867,-0.29259925559936,0.0791225141988102,0.000155086220066549,0.000725729878471657
"CDK9",1425.68360773709,-0.456862955418769,0.0720246794296105,1.06403962881306e-10,1.2703300372347e-09
"CDKAL1",605.181689599696,-0.0347407043900599,0.0900959878610836,0.688912472718223,0.819767091798807
"CDKL1",235.353255003217,0.196531186768793,0.158070287630876,0.174627604050662,0.315252892857407
"CDKL2",34.312552029852,-0.380369339633715,0.349565273447453,0.106059725383792,0.214531023348021
"CDKL3",55.8591701583665,-0.0596866112846152,0.236954126705547,0.753107222907409,0.86557682341316
"CDKL5",346.271974632605,0.376142605905268,0.134166957392416,0.00285682779303012,0.00984914592973368
"CDKN1A",17859.3045474098,0.397856874919982,0.0488580079964524,2.3088831751065e-16,4.66808816300378e-15
"CDKN1B",1438.01914621171,-0.0661334652858853,0.0694919565682308,0.333094203501498,0.510034879348618
"CDKN1C",61.6469073373439,-0.345976987060989,0.280087239011268,0.107804424044008,0.217072936029182
"CDKN2A",9446.30898645407,0.396176838130155,0.0829406223944063,1.01006796000511e-06,7.09665812159116e-06
"CDKN2AIP",708.257632801765,-0.242093315260299,0.091890153175897,0.00668165637014721,0.0207198235704225
"CDKN2AIPNL",1676.40741092493,-0.123569123322083,0.0783831688186829,0.107357986501988,0.216324659292599
"CDKN2B",4196.80647642386,1.291188580366,0.0476496404319679,1.15172315354555e-162,7.68420828636715e-160
"CDKN2B-AS1",30.881686100312,0.231004734818066,0.340714895912059,0.281519900765875,0.452295211232438
"CDKN2C",293.093154901059,1.25239282759053,0.132594186177344,3.91007072275856e-22,1.22212606896744e-20
"CDKN2D",217.18002277092,-0.110992200282542,0.155431383368117,0.436862595666327,0.6153678803917
"CDKN3",1084.26208503791,-0.271230811375374,0.0820963902448962,0.000717166086841692,0.00287912059903791
"CDNF",6.35876094932758,-0.0587904824477915,0.371454728498079,0.683962968032146,0.816287534496853
"CDON",11.8370199323105,-0.2696047442038,0.502944487742658,0.0447087342963059,0.105792172123587
"CDPF1",188.799999112285,-0.686884285874423,0.170489536301193,1.34637326530826e-05,7.71828718879788e-05
"CDR2",1000.1984011715,-0.0161667912771757,0.0735362947354777,0.822400364439253,0.907525091703052
"CDR2L",801.990997822124,-0.680550924645344,0.0866861484632901,1.08572542447829e-15,2.06967900422251e-14
"CDRT1",4.96760531740245,-0.410466752368361,0.733208205916571,0.0207872816018008,0.055357226580663
"CDRT4",3.35641863807692,0.0984061021277926,0.393309915349145,0.432351949836198,0.611098286792841
"CDS1",1514.73827465767,0.3007913013925,0.0789494919593001,9.93341420512206e-05,0.000483894794204584
"CDS2",1032.91883838101,-0.157331651234556,0.0806795296577083,0.0462037084169702,0.108684485762261
"CDSN",42.0317691067362,-3.61793492851893,0.527287053064746,9.9596681309201e-13,1.47793296036844e-11
"CDT1",1644.29821720727,0.0436591130529852,0.0821264924569844,0.587125178762192,0.7434747409291
